Yield,Clusters,Lat,Long,Intercrop,Manure,Labour,Pest,Residue,Rotation,Credit,Fert,Fallow,Femhead,Minpltdis,Hhsize,Headage,Headedu,Meanedu,Landsize,Nplots,IntercropH,FempltsF,TLU,CropD,LvstD,Ntreat,FertHa,Ncrop,Totincome,PestHa,aprEVI,mayEVI,junEVI,julEVI,augEVI,sepEVI,octEVI,seasEVI,aprprec,mayprec,junprec,julprec,augprec,sepprec,octprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
555.9749756,2,10.23989296,-2.581060648,0,0,1,0,0,0,0,1,1,0,3,9,42,0,3.833333254,1.416430593,4,0,0,0.32,2,2,1,176.5,3,2617.129395,0,0.332650006,0.341500014,0.357650012,0.284649998,0.444649994,0.488499999,0.319599986,0.319599986,67,105,81,184,237,160,82,916,-1.460000038,33.40000153,32.70000076,22,675.7000122,15.23955681,76.04760961,8.828581963,20.70550299,19.91555702,148.0537028,292.2820771,13,4146.595427
555.9749756,1,10.30643082,-0.816055417,0,0,1,1,0,0,0,1,0,0,3,8,37,16,10.5,3.237555742,2,0,0,1.51000005,2,2,0,216.2124939,2,2290.854492,38.91824722,0.283218552,0.295989696,0.239484042,0.255539885,0.210729458,0.379747686,0.356471053,0.266243692,116,95,91,172,203,139,93,909,-2,33.11999893,32.90000153,22.70000076,557.0999756,20.03837982,68.045239,14.23368604,21.56003438,18.36955321,149.3223923,158.7903842,13,5007.490011
555.9749756,2,10.42045307,-2.387443066,0,0,1,1,0,0,0,1,0,0,3,5,30,0,2,4.856333733,7,0,0,0.550000001,6,2,0,30.88749886,6,6736.63623,4.941999912,0.357800007,0.379636984,0.411504818,0.440714199,0.322390613,0.428000003,0.274474113,0.389118106,71,99,83,186,257,155,74,925,-1.24000001,32.15000153,32.79999924,22,708.5,14.55873258,68.5686108,10.78282588,21.95802804,19.96258522,149.8203416,311.1626572,13,3196.097155
564.7999878,6,9.66558075,-0.843711078,0,0,0,1,0,1,0,0,0,1,3,8,40,0,2.5,2.630513906,2,0,0,1.100000039,2,2,0,0,2,2291.600098,10.26415443,0.211400002,0.313800007,0.273250014,0.239950001,0.243049994,0.389299989,0.307900012,0.256199986,109,112,89,148,164,138,119,879,-2.220000029,34.25,33.09999847,23,405.7000122,18.59234582,71.38258334,8.576108897,20.11673572,19.4268821,149.5090768,145.430831,11,5807.531578
568.3300171,2,10.03697205,-2.711972952,1,0,1,1,0,1,1,1,0,0,3,11,37,0,2.799999952,2.428166866,5,1,0,11.70000005,4,2,2,61.77499771,6,6817.080078,2.05916667,0.373400003,0.335649997,0.344000012,0.388449997,0.340200007,0.468899995,0.401199996,0.373899996,68,117,85,191,212,166,90,929,-1.470000029,34,32.70000076,22.20000076,673.5999756,20.75360875,58.604273,13.37451637,25.0919695,20.0030299,145.2845422,256.4493568,13,6143.574122
576.5666504,6,9.668502808,-0.843014538,1,0,0,1,0,0,0,1,0,0,1,6,40,0,0,2.023472309,4,1,0,0.200000003,3,2,0,24.70999908,4,2553.340088,12.35499954,0.244477404,0.357499963,0.294957958,0.247398166,0.263830951,0.400496554,0.351535427,0.305926212,111,111,89,148,166,136,117,878,-2.230000019,33.90999985,33.20000076,23,407,18.75997599,72.82787994,9.197389566,20.01322751,19.54019651,150.5185819,141.8997698,11,5700.306948
576.5667114,3,9.440929413,-0.987999737,0,1,0,1,0,0,1,1,0,0,3,9,40,0,3.5,1.618777752,2,0,0,0.600000009,2,2,7,123.5500031,2,1415.23999,6.177500248,0.248699993,0.256350011,0.2676,0.302450001,0.322100013,0.42050001,0.414099991,0.268099993,107,119,93,144,155,144,130,892,-2.210000038,33.20999908,32.79999924,23,410.2999878,21.97158115,69.77761817,10.0086471,19.95959182,18.08966472,151.9298386,150.7142102,11,6463.019576
576.5667114,2,9.499558449,-1.246186495,0,0,0,1,0,1,0,1,0,0,3,9,35,0,0,4.856333256,4,0,0,0.950000037,4,2,1,30.88750076,4,2522.159912,13.17866707,0.210597872,0.218599937,0.323950245,0.392505177,0.373604216,0.504033337,0.392699987,0.337066535,98,117,91,147,161,142,127,883,-1.600000024,33.49000168,32.79999924,22.79999924,443,21.61658066,65.71869684,13.66431324,20.47493277,19,148.426667,147.5015124,11.16403859,3334.327322
576.5667114,6,9.667361259,-0.918011427,1,0,0,0,0,1,0,1,1,0,3,7,56,0,1.75,6.879805565,4,1,0,2.800000027,4,2,0,36.33823776,6,7371.297852,0,0.207450002,0.363050014,0.310250014,0.431050003,0.395399988,0.454400003,0.411599994,0.369300008,107,111,88,149,168,136,114,873,-2.160000086,33.25,33.20000076,23.10000038,408.1000061,18.54826514,70.87547776,9.252290526,19.77296469,19.01867697,147.5928246,125.2053987,11,4703.411931
576.5667114,6,9.743373871,-0.823357224,0,1,1,1,0,0,0,1,0,0,2,5,40,8,2.666666746,2.832861185,2,0,0,0.209999993,1,1,0,70.59999847,3,6399.295898,38.47700119,0.302700013,0.285600007,0.280149996,0.350100011,0.344399989,0.375200003,0.356099993,0.320300013,111,109,88,149,168,134,116,875,-2.25,33.59000015,33.20000076,23.10000038,407.6000061,20.33121898,62.07548672,12.66741696,20.20381397,18.00361494,152.8576228,110.5939368,11,4051.354424
576.5667114,2,10.04292202,-2.593645573,0,0,0,0,0,0,0,1,0,0,3,5,25,0,0,1.214083433,3,0,0,0.390000015,3,2,0,144.1416626,3,676.0700073,0,0.3093934,0.262870556,0.273747168,0.361914918,0.304572014,0.443285426,0.37349999,0.347130995,70,113,84,189,219,163,89,927,-1.5,33.29000092,32.5,22.10000038,673.7000122,16.71665043,68.93731343,11.06532813,18.28657717,17.1961161,148.5280949,307.8525733,13,7359.335032
576.5667114,6,10.12336826,-0.807041287,1,0,0,1,0,0,0,1,0,0,4,14,42,0,0,1.618777871,1,2,0,0.039999999,3,1,0,123.5499954,3,826.4599609,12.35499954,0.284150004,0.314749986,0.313149989,0.210150003,0.374449998,0.4366,0.442299992,0.3134,113,99,89,161,189,136,101,888,-2.089999914,32.04999924,33.09999847,22.89999962,475.3999939,20.80192664,59.31280338,13.66291706,21.62517624,18.638048,147.1244925,113.5732868,13,3883.081825
576.5667114,6,10.1596632,-0.805728078,0,0,1,1,0,1,0,1,0,0,4,13,44,0,3.714285612,2.023472309,2,0,0,0.200000003,2,1,0,74.12999725,2,2992.538818,49.41999817,0.182850003,0.234300002,0.184750006,0.279049993,0.338999987,0.367300004,0.35769999,0.276600003,114,97,89,163,192,135,99,889,-2.059999943,33.18000031,33.09999847,23,487.6000061,22.92380854,66.88704588,13.67595989,21.23729046,18.19059189,152.3427906,122.4703816,13,3844.085011
576.5667114,2,10.19568539,-2.635458946,1,1,1,1,0,1,0,0,0,0,1,24,25,1,2,4.856333256,2,5,0,3.500000075,4,2,1,0,4,4222.120117,16.47333336,0.277941718,0.333637417,0.354518061,0.197008482,0.367673873,0.456261774,0.359505293,0.345993811,66,109,81,185,230,162,82,915,-1.450000048,32.06999969,32.70000076,22,665.7999878,10.04597416,82.85690733,8.192192627,18.9006714,18.00035416,148.6331278,301.0456038,13,4604.547493
576.5667114,2,10.25508785,-2.626400232,1,0,0,1,0,0,0,1,0,0,1,6,65,0,4.400000095,2.428166866,4,2,0,0.49000001,3,2,1,41.18333054,6,1942.5,6.589333057,0.289099991,0.327699989,0.335099995,0.260899991,0.193550006,0.471300006,0.326000005,0.304800004,64,104,79,183,237,161,78,906,-1.419999957,32.95000076,32.59999847,21.89999962,663.0999756,14.95211391,77.44966739,7.352594777,19.02651646,18.98046518,149.4769074,294.3893314,13,4173.824602
576.5667114,2,10.29409885,-2.635042906,0,0,1,0,0,0,0,1,0,0,3,14,30,0,6.333333492,2.832861185,4,0,0,1.150000006,4,2,3,105.9000015,4,2875.919922,0,0.26477505,0.333614628,0.328801259,0.325711873,0.288804587,0.454636519,0.350301387,0.327459644,62,102,78,181,240,160,75,898,-1.389999986,33.15999985,32.70000076,22,658.0999756,14.21232105,77.18872988,9.238077658,19.09854005,17.71042174,151.4414451,296.3281704,13,3938.661073
576.5667114,2,10.39671707,-2.333678246,1,0,1,1,0,1,0,0,0,0,4,7,51,0,0,4.451639175,3,4,0,1.919999976,6,2,0,0,6,6740.540039,0.224636361,0.263150007,0.415199995,0.417699993,0.438600004,0.386049986,0.360300004,0.288899988,0.404100001,73,100,84,186,255,155,76,929,-1.279999971,32.40999985,32.70000076,22,707.9000244,15.17294893,69.88791049,11.91733088,21.50110393,19.57242282,148.5701875,292.2299853,13,3235.983544
584.0545654,6,10.27843571,-0.827281952,1,0,0,0,0,0,0,1,0,0,1,14,59,6,3.666666746,2.630513906,2,2,0,0.390000001,2,2,0,57.02307892,3,993.1680298,0,0.281749994,0.292349994,0.293449998,0.237350002,0.324699998,0.380199999,0.324200004,0.293599993,114,95,90,168,199,138,94,898,-2,33.09999847,33,22.70000076,532.7999878,20.37198959,65.98309311,13.92035963,20.02037829,18.56078423,152.5891907,140.3057781,13,4278.854793
586.8624878,6,9.66778183,-0.844093859,0,0,0,1,0,1,0,1,0,1,4,11,50,0,1.285714269,7.891541958,7,0,14,1.609999999,5,2,1,38.01538467,7,3668.176758,9.757282257,0.234549999,0.34285,0.292349994,0.248150006,0.261200011,0.367399991,0.298299998,0.278899997,111,111,89,148,166,136,117,878,-2.230000019,33.90999985,33.20000076,23,407,20.96305713,70.4378562,10.78599356,20.29403134,19.7701187,148.5710115,147.1328074,11,5718.184084
593.039978,2,9.498711586,-1.242606759,0,0,0,1,0,1,0,1,0,0,3,9,52,0,4.400000095,4.856333733,3,0,0,6.680000037,3,2,1,61.77499771,3,5419.94043,20.59166527,0.213400006,0.2183,0.277399987,0.430249989,0.368449986,0.441199988,0.359899998,0.302700013,98,117,91,147,161,142,127,883,-1.600000024,33.49000168,32.79999924,22.79999924,443,21.14714731,65.53820623,14.16402091,20.11129873,19.72798276,149.4447335,145.7570625,11,3314.450338
593.039978,6,9.551255226,-1.007276773,0,0,1,1,0,1,0,1,0,0,2,8,50,0,0,1.618777752,3,0,0,11.40000001,3,2,0,247.1000061,3,6483.368164,19.76800156,0.234799996,0.338250011,0.342200011,0.251349986,0.283850014,0.443399996,0.430799991,0.331200004,101,113,89,146,161,139,120,869,-2.109999895,30.40999985,33.09999847,23.20000076,392.7999878,20.00377817,63.53862106,11.27270208,19.03082997,18.19431721,148.4634126,130.8279211,11,6005.143039
593.039978,6,9.668251991,-0.843209505,0,0,0,1,0,1,0,1,1,0,3,7,45,0,1.666666627,2.428166866,3,0,0,4.870000012,2,2,1,82.36666107,2,3099.809326,12.35499954,0.235668079,0.350347748,0.292349994,0.24979425,0.264258288,0.3929844,0.336446402,0.297578585,111,111,89,148,166,136,117,878,-2.230000019,33.90999985,33.20000076,23,407,18.70415274,72.40395745,10.25127277,19.86735815,19.36657628,150.4826038,142.8531833,11,5708.252372
593.039978,2,10.03715324,-2.710350037,0,0,0,1,0,1,0,1,0,1,4,7,50,0,1.5,2.832861185,5,0,20,1.939999998,5,2,1,17.64999962,5,5624.408691,3.529999971,0.366233137,0.334827828,0.34097503,0.390264986,0.336740665,0.469892818,0.401944604,0.368439528,68,117,85,191,212,166,90,929,-1.470000029,34,32.70000076,22.20000076,673.5999756,20.07741381,63.32881448,14.09415458,25.67064706,19.8789856,145.3085559,260.0968556,13,6158.712448
593.039978,2,10.03740788,-2.710817814,1,0,0,1,0,1,0,0,0,1,3,5,50,0,3,0.404694468,1,0,100,0.200000003,2,1,2,0,2,3511.077148,24.70999908,0.363124024,0.333435351,0.343855052,0.388417787,0.316193199,0.472878305,0.398574632,0.368037213,68,117,85,191,212,166,90,929,-1.470000029,34,32.70000076,22.20000076,673.5999756,20.13547646,64.57042824,13.48545173,25.7595768,20.17462541,146.1887487,260.1518404,13,6159.362252
593.039978,2,10.03759766,-2.711843252,0,0,1,1,0,0,0,1,1,0,4,6,35,0,1.799999952,3.439902782,3,0,0,0,2,0,2,14.53529453,3,4481.200195,2.907058954,0.342444932,0.328978654,0.343563314,0.388352969,0.267882523,0.480884178,0.393291428,0.356239103,68,117,85,191,212,166,90,929,-1.470000029,34,32.70000076,22.20000076,673.5999756,20.9300224,61.3867487,13.06241669,24.42582439,20.04840468,144.5102165,258.0813651,13,6154.660699
593.039978,2,10.0431633,-2.59372592,0,0,0,0,0,1,0,1,1,0,3,6,25,9,5,1.618777871,5,0,20,0.600000009,5,2,0,61.77499771,5,4076.820068,0,0.309334532,0.262771502,0.273635191,0.361591862,0.303921665,0.441289814,0.37349999,0.346430385,70,113,84,189,219,163,89,927,-1.5,33.29000092,32.5,22.10000038,673.7000122,16.98908059,71.37465171,11.3875314,18.03958774,17.12721988,149.4722985,307.5714362,13,7349.48533
593.039978,2,10.04362202,-2.591874361,0,0,1,1,0,1,0,1,1,0,4,10,35,0,3.857142925,3.035208464,4,0,0,2.450000007,4,2,1,90.60333252,4,5222.439941,3.294666529,0.312144393,0.264814062,0.274879282,0.363076959,0.305645,0.444176246,0.379582931,0.349874037,70,113,84,189,219,163,89,927,-1.5,33.29000092,32.5,22.10000038,673.7000122,15.52529665,73.67325527,11.59120095,18.56903808,17.48662514,148.350364,304.9996243,13,7424.390779
593.039978,2,10.04379463,-2.594136953,0,0,1,1,0,1,0,1,0,0,4,5,40,0,2.5,1.821125031,4,0,0,0.849999994,4,2,0,54.91110992,4,4084.525879,2.745555639,0.305796079,0.26892006,0.267926724,0.346824631,0.285111524,0.402208802,0.382708317,0.320826263,70,113,84,189,219,163,89,927,-1.5,33.29000092,32.5,22.10000038,673.7000122,16.22589969,72.19297459,11.84362443,19.0711676,17.22954391,148.7373605,309.4863823,13,7314.56691
593.039978,2,10.06600285,-2.594943523,0,1,1,1,0,1,0,1,0,0,1,9,40,0,4,4.046944618,5,0,0,10.44000001,4,2,4,98.83999634,5,20568.21094,1.235499978,0.321999997,0.293550014,0.327100009,0.310499996,0.276950002,0.495200008,0.331999987,0.32249999,70,113,84,189,219,163,89,927,-1.5,32.93999863,32.5,22.10000038,673.7000122,15.93630694,71.79422496,11.91383407,21.54595684,20,149.0605156,271.9942965,13,6748.439187
593.039978,2,10.06792927,-2.594608307,1,0,1,1,0,1,0,1,0,0,3,8,70,0,0,2.023472309,3,1,0,0.050000001,4,1,1,98.83999634,4,3120.801025,4.941999912,0.338200003,0.301200002,0.335150003,0.320300013,0.231800005,0.422899991,0.335399985,0.329600006,70,113,84,189,219,163,89,927,-1.5,32.68999863,32.5,22.10000038,673.7000122,17.16234878,70.51808032,12.60688787,22.40026848,19.04661876,149.9127336,276.7522818,13,6709.910254
593.039978,2,10.0682888,-2.595081568,0,0,1,1,0,1,0,1,0,1,1,3,60,0,6.333333492,1.214083433,3,0,100,0.039999999,3,1,2,82.36666107,3,1874.058594,8.236666679,0.338200003,0.301200002,0.335150003,0.320300013,0.231800005,0.422899991,0.335399985,0.329600006,70,113,84,189,219,163,89,927,-1.5,32.68999863,32.5,22.10000038,673.7000122,17.66260931,70.41096017,11.79477663,22.58392532,19.67454908,149.2210555,271.0373304,13,6691.058774
593.039978,2,10.08148956,-2.656101227,0,1,0,1,0,1,0,0,0,0,4,4,40,6,2,1.214083314,3,0,0,2.100000001,3,2,0,0,3,1514.152344,8.236666679,0.354750007,0.325349987,0.349449992,0.324299991,0.218850002,0.43720001,0.355300009,0.351900011,68,113,84,189,218,164,90,926,-1.480000019,32.47000122,32.5,22,674.9000244,16.34255762,70.81221802,10.21476377,20.65951544,18.21362955,148.8875573,272.9813394,13,6262.155749
593.039978,2,10.08462715,-2.658945799,0,0,0,0,0,0,0,0,0,0,3,7,32,0,0,1.214083433,3,0,0,0.100000001,3,1,0,0,3,1033.262207,0,0.364450008,0.328949988,0.359649986,0.30250001,0.227899998,0.451299995,0.345699996,0.345699996,66,112,82,188,222,163,87,920,-1.480000019,32.91999817,32.59999847,22.10000038,670,17.15489832,67.16002232,11.49946093,20.52647529,19.02350317,147.9483379,265.4197692,13,6293.248664
593.039978,2,10.08546066,-2.655863285,0,0,1,0,0,1,0,0,0,1,1,3,57,0,4.5,0.809388936,3,0,100,0.440000005,3,2,0,0,3,1905.393799,0,0.382972665,0.333812122,0.374991252,0.27537734,0.242112475,0.471885712,0.367361223,0.360311501,66,112,82,188,222,163,87,920,-1.480000019,32.40000153,32.59999847,22.10000038,670,16.21095138,71.46026629,10.91191541,20.78857609,20,149.7831503,265.4740041,13,6286.480169
593.039978,2,10.08696461,-2.659170389,1,0,1,0,0,1,0,1,0,0,2,4,55,0,0,2.023472309,2,1,0,0.039999999,3,1,0,49.41999817,3,754.284668,0,0.36559999,0.322849989,0.373650014,0.272399992,0.227300003,0.491899997,0.395799994,0.363400012,66,112,82,188,222,163,87,920,-1.480000019,32.91999817,32.59999847,22.10000038,670,17.0368221,69.42619669,10.98808005,20.37628337,19.08864167,151.3356638,264.9811392,13,6308.875918
593.039978,6,10.12429047,-0.805283964,0,0,0,1,0,1,0,0,0,0,5,10,45,0,1.200000048,2.023472309,1,0,0,1.07000003,1,2,0,0,1,1272.839966,9.389800072,0.275649995,0.314449996,0.314700007,0.267749995,0.353650004,0.420399994,0.483999997,0.31099999,113,99,89,161,189,136,101,888,-2.089999914,32.04999924,33.09999847,22.89999962,475.3999939,20.82669917,61.96677621,13.53663807,21.28791333,18.59130195,147.5420456,115.1176313,13,3908.672274
593.039978,2,10.19923115,-2.632566929,1,0,0,1,0,1,0,1,0,0,2,5,54,0,3,2.630513906,5,1,0,1.440000027,6,2,0,57.02307892,6,4597.21875,7.603076935,0.253300011,0.307500005,0.342200011,0.239399999,0.369300008,0.49059999,0.445300013,0.33039999,66,109,81,185,230,162,82,915,-1.450000048,32.13000107,32.70000076,22,665.7999878,12.23633697,79.58813893,9.530410053,18.87727093,18.22522006,150.4939274,307.5908722,13,4537.68715
593.039978,2,10.20013237,-2.633197308,0,0,1,0,0,0,1,1,0,1,3,10,51,0,1.399999976,2.832861185,5,0,60,1.330000011,5,2,1,158.8500061,5,4508.891602,0,0.268407295,0.314709665,0.346778556,0.272447763,0.359277563,0.497142267,0.432736291,0.331338185,66,109,81,185,230,162,82,915,-1.450000048,32.15730199,32.70000076,22,665.7999878,13.12151726,76.23713298,10.95065264,18.49907761,18.68818135,150.527787,311.4133324,13,4508.385889
593.039978,2,10.25161743,-2.62539053,0,0,0,0,0,1,1,1,1,0,1,7,75,0,2,1.82112515,5,0,0,1.650000025,5,2,2,68.6388855,5,2906.016846,0,0.261350006,0.310099989,0.317999989,0.261599988,0.226950005,0.4639,0.306499988,0.296700001,64,104,79,183,237,161,78,906,-1.419999957,32.95000076,32.59999847,21.89999962,663.0999756,14.45141628,74.26740173,9.083565036,19.35030125,18.71351882,148.8104202,291.2932748,13,4198.753478
593.039978,2,10.25491714,-2.622207642,1,0,0,1,0,1,0,0,0,0,3,6,59,0,2.799999952,1.214083433,3,1,0,1.670000002,3,2,1,0,4,3775.680176,13.17866611,0.2773,0.318399996,0.317750007,0.205400005,0.271299988,0.433999985,0.301999986,0.301999986,65,105,80,183,239,161,78,911,-1.429999948,33.33000183,32.59999847,21.89999962,670.5,14.55494395,77.10573231,8.069287413,19.96985109,18.90744592,148.548018,295.7842496,13,4179.912955
593.039978,2,10.25603867,-2.625746965,1,1,1,1,0,0,0,1,1,1,1,4,27,13,3.25,3.035208464,6,1,14,2.470000006,5,2,1,49.41999817,7,4627.415527,4.11833334,0.281740534,0.325863604,0.335392146,0.258284535,0.191546672,0.461978958,0.323022826,0.301906297,64,104,79,183,237,161,78,906,-1.419999957,32.95000076,32.59999847,21.89999962,663.0999756,15.126885,77.05981054,8.191840559,19.80161562,17.99902255,149.7709752,297.110875,13,4176.630562
593.039978,2,10.25692368,-2.626474142,0,1,1,0,0,1,0,1,1,0,2,4,29,6,7,3.642250061,7,0,0,0.029999999,7,1,0,61.77500153,7,2875.178711,0,0.262650013,0.321099997,0.336149991,0.25150001,0.186350003,0.43779999,0.315299988,0.294400007,64,104,79,183,237,161,78,906,-1.419999957,32.95000076,32.59999847,21.89999962,663.0999756,14.59328634,78.75981021,8.099556588,18.9882508,18.14365493,149.1607295,299.0679744,13,4165.423616
593.039978,2,10.26320553,-2.357701302,0,0,1,1,0,0,0,1,0,0,3,7,40,9,8.800000191,2.832861185,5,0,0,1,4,2,0,105.9000015,5,5608.299805,31.77000046,0.270249993,0.36559999,0.379299998,0.361000001,0.293749988,0.538299978,0.341199994,0.356299996,72,103,84,185,244,156,80,924,-1.299999952,33.25,32.70000076,22.10000038,697.7000122,14.8164651,72.68387553,11.26218041,20.99727812,19,146.9317817,294.6433438,13,3363.385098
593.039978,6,10.27800655,-0.826815009,0,0,1,1,0,0,0,1,0,0,3,5,76,0,7.800000191,2.832861185,2,0,0,0.530000001,2,2,0,88.25,2,2670.080078,26.47500038,0.281749994,0.292349994,0.293449998,0.237350002,0.324699998,0.380199999,0.324200004,0.293599993,114,95,90,168,199,138,94,898,-2,33.09999847,33,22.70000076,532.7999878,19.22487113,63.35682914,14.46606896,20.65070542,18.4725257,151.2661061,137.2010442,13,4276.268149
593.039978,2,10.29429245,-2.635613203,1,0,0,1,0,1,1,1,1,1,1,4,45,0,8,3.035208464,4,3,100,1.109999985,4,2,1,115.3133316,5,4547.093262,3.95359993,0.264800012,0.335000008,0.32554999,0.325300008,0.291799992,0.453999996,0.351200014,0.325599998,62,102,78,181,240,160,75,898,-1.389999986,33.15999985,32.70000076,22,658.0999756,13.5519725,75.75699871,10.29399616,19.39601783,17.7438323,153.2739447,293.1252913,13,3933.413649
593.039978,1,10.30335712,-0.813952804,0,0,0,1,0,0,0,1,0,0,4,8,47,0,1.75,5.261027813,6,0,0,1.010000017,5,2,0,28.51153946,6,3922.124512,25.66038513,0.246900007,0.271649987,0.228599995,0.264149994,0.172649994,0.431600004,0.369399995,0.261400014,116,95,91,172,203,139,93,909,-2,33.11999893,32.90000153,22.70000076,557.0999756,19.80668397,69.1346994,13.81414243,20.56111172,18.49650503,152.4817804,159.0365417,13,4925.69696
593.039978,2,10.34817982,-2.634592295,1,0,0,0,0,1,0,0,0,0,1,7,70,0,1,1.214083433,2,1,0,0.650000025,3,2,0,0,3,632.6036377,0,0.369583174,0.347053125,0.342237517,0.346150011,0.431102792,0.479001317,0.343781968,0.362713134,62,100,78,180,244,159,72,895,-1.370000005,32.2062637,32.79999924,22.10000038,654.4000244,16.47282808,68.38359369,11.83167871,22.36550827,20.00003402,150.1468233,268.7772339,13,4018.65336
593.039978,2,10.39646435,-2.468688726,1,1,0,1,0,1,0,0,0,1,3,15,25,7,3.125,2.428166628,4,1,100,2.439999983,5,2,0,0,6,5912.508789,12.3550005,0.364250004,0.38014999,0.310350001,0.269250005,0.252200007,0.357899994,0.288199991,0.31189999,68,99,82,184,253,158,73,917,-1.360000014,32.27000046,32.5,21.79999924,698.2999878,15.61250358,75.10669407,10.4036816,19.54159781,18.90433114,148.6507559,339.4940937,13,3525.129018
593.039978,2,10.39818096,-2.332147121,0,0,1,1,0,0,0,0,0,0,3,10,42,0,4.25,0.404694468,2,0,0,1.399999976,2,0,0,0,2,1837.76416,29.65199852,0.331900001,0.440800011,0.453500003,0.475149989,0.490700006,0.446399987,0.362100005,0.464399993,75,100,85,186,255,154,76,931,-1.299999952,32.40999985,32.79999924,22.20000076,710.2000122,16.41189751,69.15915475,12.1801242,22.31405244,19.58537102,148.5118891,294.3872645,13,3236.609436
593.039978,1,10.5561018,-0.885536671,0,1,1,0,0,1,0,0,0,0,1,9,40,0,3.5,4.249291897,4,0,0,1.150000006,2,1,0,0,5,2711.5,0,0.239753783,0.307932357,0.199993321,0.327987368,0.294869746,0.443425208,0.412104166,0.285657148,111,87,92,183,219,139,84,915,-1.799999952,33.36000061,33,22.70000076,625.7000122,18.17552288,69.31654869,13.35196036,21.50230803,17.82675759,148.3518419,153.4630434,12,5863.915621
593.039978,1,10.55672646,-0.886060894,0,0,0,0,0,1,0,0,0,0,3,7,40,3,1.5,3.84459734,5,0,0,1.810000017,2,2,0,0,5,2708.530029,0,0.254160993,0.298214154,0.247669286,0.294883433,0.259590655,0.389100553,0.218347779,0.25891415,111,87,92,183,219,139,84,915,-1.799999952,33.36000061,33,22.70000076,625.7000122,17.97259025,71.24535332,13.41477153,21.51571755,17.91867584,149.3399189,164.1227119,12,5923.035273
593.039978,1,10.86823463,-1.12337935,0,0,1,1,0,1,0,1,0,0,3,4,29,11,8,2.225819588,4,0,0,1.5,4,0,0,292.0272522,4,7023.011719,16.17381668,0.1866,0.317099988,0.250349998,0.284099996,0.348150015,0.406500012,0.310400009,0.309599996,103,76,93,200,236,135,72,915,-1.5,32.43000031,33.5,23.10000038,676.7000122,19.49943307,66.29601901,14.24631828,21.50575099,17.6305963,147.9798422,174.4168678,12,9932.648579
593.039978,1,10.86924267,-1.122780561,0,0,1,1,0,0,0,1,0,0,3,5,58,10,4.5,1.416430593,2,0,0,2.240000054,2,2,3,388.2999878,2,3397.668701,36.7120018,0.179299995,0.337249994,0.27274999,0.269499987,0.320100009,0.407900006,0.315699995,0.314300001,103,76,93,200,236,135,72,915,-1.5,32.43000031,33.5,23.10000038,676.7000122,19.3244831,65.7130943,15.1358121,21.92905024,17.78162643,149.1168366,173.1910225,12,9979.234631
593.039978,1,10.91341591,-1.136354208,1,0,0,0,0,0,0,1,0,0,1,5,65,10,3.333333254,1.618777871,5,1,0,2.539999999,4,2,0,216.2124939,6,3665.371338,0,0.172749996,0.236849993,0.233649999,0.250699997,0.327399999,0.449400008,0.317000002,0.241099998,100,74,92,203,239,133,70,911,-1.370000005,33.79999924,33.5,23.10000038,674.4000244,16.08685812,68.24089681,11.49086919,20,16.59293452,154.6540102,211.6784273,12,9395.449445
593.039978,1,10.93995476,-1.065562606,0,0,1,0,0,1,1,1,0,0,2,7,44,0,2.400000095,1.618777871,3,0,0,3.189999998,3,2,0,185.3249969,3,4607.850098,0,0.181249919,0.257291598,0.225651324,0.302234959,0.414225226,0.486518112,0.304183096,0.284301393,106,75,93,203,238,132,69,916,-1.460000038,33.54999924,33.70000076,23,671.2999878,18.91152054,66.57969628,12.12877223,22.66088913,17.00394844,155.1743235,189.5036794,12,10485.2508
593.039978,1,10.94457436,-1.067195177,0,1,1,0,0,1,0,1,0,0,1,9,80,0,3.833333254,5.058681011,5,0,0,4.980000049,3,2,1,19.76799965,4,1368.913818,0,0.174437595,0.256501223,0.240558481,0.316874297,0.392377511,0.427118415,0.299755515,0.278040038,106,75,93,203,238,132,69,916,-1.460000038,34.04000092,33.70000076,23,671.2999878,18.66319472,61.50616652,13.97655345,22.57331861,17.00876399,156.5786151,192.4245481,12,10439.43715
593.039978,1,10.96257687,-0.847631037,0,1,0,0,0,1,0,0,0,0,1,9,39,0,0,3.237555742,6,0,0,3.700000003,3,2,1,0,6,3493.216064,0,0.190167559,0.231607347,0.209275034,0.327759502,0.302694594,0.394765568,0.323320291,0.243333941,110,74,94,196,232,128,66,900,-1.620000005,35.70999908,33.5,22.70000076,628.5999756,15.54478321,66.02308098,12.57100857,20.92527826,16.25569709,155.27911,213.4988257,12,6792.717558
593.0400391,2,10.08551121,-2.659009457,0,0,1,0,0,1,0,1,0,0,4,13,45,0,5.166666508,4.046944618,3,0,0,2.200000018,2,1,2,24.70999908,3,5779.719727,0,0.36549175,0.323424141,0.372332295,0.275233091,0.227356474,0.488078611,0.391084445,0.361734038,66,112,82,188,222,163,87,920,-1.480000019,32.91999817,32.59999847,22.10000038,670,17.04132252,67.80287433,11.42834426,20.61243424,19.67108579,148.2971381,266.4516683,13,6299.077968
