Yield,Clusters,Long,Lat,Intercrop,Fert,Manure,Labour,Pest,Residue,Rotation,Fallow,Femhead,Mindis,Erosion,Hhsize,Headage,Meanedu,Educmax,Landsize,Nplots,FempltsF,TLU,CropD,LvstD,Ntreat,Ncrop,FertHa,Totincome,MaizeA,octEVI,novEVI,decEVI,janEVI,febEVI,marEVI,aprEVI,seasEVI,octprec,novprec,decprec,janprec,febprec,marprec,aprprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
1308.202881,6,34.07607312,-14.31891292,0,1,1,1,1,1,0,0,0,1,0,5,43,1.333333373,4,2.448401451,9,90,3.909999903,4,3,0,9,94.34727478,36.19182587,1.719916642,0.147035935,0.178033196,0.23322204,0.359309103,0.494093989,0.450797824,0.419200003,0.401928182,39,54,341,246,223,306,87,1296,4.199999809,33.89000702,26.5,16.5,1106.199951,14.31803281,23.43071472,21.68569194,23.2853601,23.43071472,135.6575482,1255.940044,10,2595.578862
823.6833496,3,34.60827788,-14.44686138,1,1,1,0,1,0,1,0,0,1,1,6,38,7,8,0.809388936,2,0,0.130000001,3,2,7,3,95.13349915,113.2612762,0.667732328,0.132499993,0.14835,0.2377,0.359450012,0.481999993,0.392349988,0.425099999,0.379400015,36,33,337,313,192,438,29,1378,3.900000095,40.36998749,30,20.70000076,1785.800049,21.68793872,20.93400383,16.58672077,23.69745359,20.93400383,138.1259707,555.5181683,17,877.1412689
988.4199829,3,34.59811415,-14.42578555,1,1,1,1,1,0,1,0,1,0,1,8,50,5.666666508,11,0.809388876,2,0,0.779999986,3,2,6,4,95.13350677,545.6292725,0.404686272,0.160500005,0.187549993,0.220249996,0.302450001,0.411300004,0.342400014,0.355150014,0.318800002,36,33,337,313,192,438,29,1378,3.900000095,36.39000702,30,20.70000076,1785.800049,22.74177851,20.00773854,19.59923198,23.94583829,20.00773854,136.7638839,550.1279108,17,939.3468333
2223.944824,1,34.75186539,-14.73353958,1,1,1,0,0,0,1,0,0,1,1,4,28,12.5,14,0.809388876,2,0,0.050000001,4,1,0,3,95.13350677,148.4272003,0.242811769,0.131191211,0.158412809,0.273283465,0.413010311,0.543321311,0.416749237,0.319133801,0.346526829,44,46,331,355,228,530,32,1566,3.900000095,37.69352439,27.39999962,18.20000076,1593.800049,15.19272449,20.2885358,17.1729763,22.70065345,20.2885358,140.1788022,1120.863222,18,1042.289432
1338.485352,6,34.11272074,-14.19563259,1,1,1,0,0,0,0,0,1,1,1,2,62,8.5,12,0.36422503,2,0,0.220000003,4,2,5,5,96.09443665,111.5910645,0.242811769,0.176607643,0.145720176,0.280666944,0.298078032,0.508676244,0.448051501,0.356626172,0.364410893,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,20.44868328,24.38029963,18.83117945,24.60594262,24.38029963,136.1142368,1228.249688,10,2530.496975
539.1381836,3,34.59107246,-14.43846856,1,1,1,1,1,0,1,1,0,1,0,9,52,5.25,9,1.82112515,4,0,0.159999996,3,1,6,5,97.1926651,695.1721191,1.112887219,0.148300007,0.155450001,0.253699988,0.399199992,0.46845001,0.454899997,0.373600006,0.355399996,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,22.17181002,20.64003087,19.22763924,24,20.64003087,137.4166288,551.4008582,17,893.0801138
318.8451843,6,34.59575476,-14.63308129,0,1,1,0,0,0,0,0,0,0,1,7,39,3.5,4,0.708215296,2,0,0,2,0,3,3,97.4280014,126.7023621,0.627263695,0.174386581,0.192369563,0.180172313,0.41045207,0.538470944,0.381745541,0.355703578,0.353918541,39,43,338,316,226,505,41,1508,3.799999952,38.08309217,27.79999924,18.39999962,1656.300049,16.17317504,21,14.0392642,23.31870791,21,135.703837,928.0870965,18,1535.564903
1153.156616,1,34.76886368,-14.73725796,0,1,0,0,0,0,0,0,0,1,1,8,35,5,8,0.809388936,2,100,0.400000006,2,1,0,3,97.60449982,106.3178101,0.607029408,0.142124663,0.174306627,0.285635529,0.352519561,0.459386753,0.404879316,0.308096265,0.336211659,44,46,331,355,228,530,32,1566,3.900000095,36.18066297,27.39999962,18.20000076,1593.800049,14.57662265,22.33544438,16.87097547,23.59479634,22.33544438,133.3288941,1099.802646,18,995.8720739
353.0071411,3,34.59528322,-14.42851169,1,1,1,0,0,0,1,0,0,1,1,5,31,2,2,0.505868077,2,50,0.029999999,3,1,0,3,98.83999634,117.144928,0.424920581,0.135311356,0.157297785,0.222444244,0.313158974,0.402963935,0.274899151,0.310494998,0.273906145,36,33,337,313,192,438,29,1378,3.900000095,36.39000702,30,20.70000076,1785.800049,22.73910887,19.85900473,17.78905198,23.28621095,19.85900473,137.2453728,552.2030358,17,925.8134873
720.7229614,6,34.52070735,-14.21780713,0,1,1,0,0,0,0,0,1,1,1,2,80,1,2,0.607041717,2,0,0.300000012,2,1,0,2,98.83999634,10.33257961,0.485623509,0.141100004,0.167999998,0.259900004,0.350499988,0.419499993,0.429100007,0.382649988,0.353799999,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,20.56412464,21.01019714,16.96672649,22.60317686,21.01019714,141.5098407,520.531138,17,1171.194103
823.6833496,6,34.07505633,-14.31631495,1,1,1,0,0,0,0,0,1,0,0,5,41,1,1,0.202347234,1,0,0,2,0,0,2,98.83999634,60.6952095,0.182108819,0.165638379,0.180562354,0.245943075,0.528437061,0.480163449,0.42231542,0.389744803,0.386510872,39,54,341,246,223,306,87,1296,4.199999809,34.77004282,26.5,16.5,1106.199951,14.90187881,23.08961696,22.69403712,24.08728254,23.08961696,134.3601132,1261.364629,10,2596.505458
926.6437988,6,34.52120312,-14.21773524,0,1,1,0,0,1,0,0,1,0,0,3,28,5,5,0.202347234,1,0,0,2,0,0,1,98.83999634,185.9149475,0.161874503,0.141100004,0.167999998,0.259900004,0.350499988,0.419499993,0.429100007,0.382649988,0.353799999,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,19.71078257,21.59257414,15.9720945,22.61445176,21.59257414,139.9441302,521.613253,17,1175.832894
988.4199829,3,34.59104101,-14.43614873,1,1,1,0,0,0,1,0,1,0,0,2,57,0.5,1,0.505868077,2,0,0,5,0,4,5,98.83999634,87.23524475,0.202343136,0.137099996,0.163100004,0.252000004,0.351000011,0.414600015,0.355349988,0.377350003,0.33039999,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,23.32231044,20.03551895,18.02875315,24,20.03551895,137.2094943,555.6806833,17,898.9078271
1275.380615,6,34.11222831,-14.19652108,1,1,1,0,1,0,1,1,1,1,1,1,70,5,5,1.517604232,4,0,1.700000055,5,3,4,12,98.83999634,566.0279541,0.62726371,0.165000007,0.152250007,0.270749986,0.461349994,0.546249986,0.476350009,0.393099993,0.384799987,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,21.15433102,25.1026866,19.57431636,25.18937317,25.1026866,133.6654228,1233.992316,10,2531.549294
2562.570313,1,34.7493147,-14.92721456,1,1,1,0,0,1,1,0,0,0,0,7,60,7.25,10,1.112909794,4,100,1.030000014,8,3,0,11,98.83999634,647.4395752,0.546326451,0.133967873,0.156353563,0.256452841,0.47712672,0.4637438,0.405424122,0.320019829,0.362153816,54,55,334,393,212,543,41,1632,4.300000191,31.64998817,27.79999924,18.60000038,1295.5,21.03524366,22.91483026,22.31837387,26.29420709,22.91483026,139.2502641,859.0145309,18,918.7327727
429.7478333,6,34.63319016,-14.64124584,1,1,1,0,0,0,0,0,0,1,1,6,39,5.5,7,0.708215296,3,29,0.02,5,1,0,5,98.84000397,23.57213783,0.465389192,0.139899999,0.169,0.189649999,0.377249986,0.406199992,0.379599988,0.349849999,0.336800009,39,42,334,319,220,511,35,1500,3.799999952,39.1700058,27.89999962,18.5,1657.800049,18.02785147,21.00238195,18.89510406,24.99761805,21.00238195,138.751613,947.7419895,18,970.17958
332.8013306,3,34.5913468,-14.43368303,1,1,1,1,0,1,0,0,1,1,0,5,33,7,7,1.254552841,3,0,0.07,6,1,7,8,99.63709259,127.0383072,1.201918241,0.141100004,0.162249997,0.250950009,0.36680001,0.409500003,0.356550008,0.423649997,0.351200014,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,28.61024686,20.48217855,17.43430746,24.80423761,20.48217855,138.1006698,555.4041763,17,905.555835
966.9326172,6,34.602211,-14.6317606,1,1,1,1,0,0,1,0,0,1,0,7,73,6.5,13,1.214083314,3,0,0.530000014,4,3,1,5,99.6636734,399.9208374,0.930778429,0.149900004,0.185550004,0.227249995,0.383949995,0.49575001,0.44600001,0.380499989,0.383899987,39,43,338,316,226,505,41,1508,3.799999952,38.83000946,27.79999924,18.39999962,1656.300049,17.79417861,21.98677797,19.36464686,23.85704719,21.98677797,135.4624498,907.184427,18,1399.283425
1134.309692,3,34.59212122,-14.44001297,0,1,1,0,1,0,1,0,0,1,1,5,55,1.333333373,4,1.618777871,4,0,0.420000006,6,3,5,6,100.0755005,86.46963501,0.573035762,0.132599995,0.158399999,0.257250011,0.367799997,0.441850007,0.453649998,0.442250013,0.370099992,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,21.6799697,20,18.07978565,24.15024846,20,141.2694141,553.2779376,17,890.0802866
821.25,1,34.73588943,-14.90739632,0,1,1,0,0,0,1,0,1,1,0,2,70,2,2,0.809388876,3,0,0.820000026,6,3,1,6,100.0755081,164.2089844,0.547945213,0.121138301,0.175578112,0.282421204,0.597286012,0.50089074,0.443629903,0.359775072,0.393400013,54,53,333,380,216,530,40,1606,4.199999809,32.37125075,27.89999962,18.60000038,1351,19.30298328,23,19.81956106,25.29722575,23,137.3382959,867.3915912,18,998.7610368
882.5178833,6,34.52216966,-14.21467375,1,1,1,0,0,1,0,0,1,0,1,6,71,5.199999809,10,0.404694468,2,0,0,3,0,0,4,102.5464935,77.86364746,0.283280388,0.14445873,0.167055393,0.265038235,0.36227047,0.458567426,0.421702614,0.393211921,0.371237778,35,34,346,340,183,410,42,1390,4.300000191,40.5200119,30,20.89999962,1659.099976,20.67526257,21.60212431,16.22745857,23.44016491,21.60212431,139.6732335,519.1338241,17,1182.412712
2994.331055,1,34.73699188,-14.71271324,1,1,1,1,1,1,1,0,1,0,0,4,37,6.5,8,0.809388876,3,0,0.300000012,6,2,0,11,102.5465012,221.1749725,0.343983332,0.148721548,0.150118339,0.270238135,0.334446869,0.415353333,0.396653542,0.322151522,0.326762389,44,47,340,356,234,532,32,1585,4.099999905,38.2700119,27.20000076,17.79999924,1592.800049,13.78971485,21.51606438,13.40629225,21.97684156,21.51606438,134.3024836,1122.976581,18,1046.155766
937.2947998,6,34.63394928,-14.62966633,1,1,1,1,0,0,0,0,1,1,0,1,85,0,0,0.242816687,2,0,0,5,0,0,6,102.9583282,16.72750092,0.117359018,0.126699999,0.145750001,0.183799997,0.349799991,0.453850001,0.438549995,0.343650013,0.341500014,39,42,334,319,220,511,35,1500,3.799999952,38.02999115,27.89999962,18.5,1657.800049,16.4717704,21.44422728,17.81679058,23.32931597,21.44422728,139.5927638,944.7224496,18,901.1880862
498.9620056,1,34.73875829,-14.90289746,1,1,1,1,0,0,1,0,0,1,0,6,46,5,7,1.517604113,3,22,0.260000002,6,2,0,5,103.4525375,99.20864105,1.052184299,0.122199997,0.157649994,0.297800004,0.432700008,0.485900015,0.428000003,0.32585001,0.41170001,54,53,333,380,216,530,40,1606,4.199999809,32.37999725,27.89999962,18.60000038,1351,17.07367401,21.90661684,19.8721646,25.31734576,21.90661684,135.847695,869.8960262,18,1001.464163
2779.931396,6,34.11324481,-14.19362679,1,1,1,0,0,1,1,0,0,0,1,5,32,8,9,0.327802509,5,46,0.620000012,5,4,1,9,103.7209854,215.1256561,0.161874503,0.167155514,0.148859092,0.26144363,0.434790727,0.516021003,0.459889804,0.378888147,0.375974821,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,21.82897867,24.55304305,19.04595689,25.87646006,24.55304305,140.329312,1219.125807,10,2530.270887
494.210022,6,34.63742447,-14.63135719,0,1,0,0,0,1,0,0,0,0,1,7,49,1.5,6,1.92229867,2,0,0,2,0,0,4,104.0421066,48.37878799,1.618745029,0.144071337,0.169361464,0.197370399,0.352102169,0.446561856,0.409452767,0.316164951,0.329523542,39,42,334,319,220,511,35,1500,3.799999952,38.02999115,27.89999962,18.5,1657.800049,15.20740671,21.6514394,16.02327091,23.63637285,21.6514394,138.7609346,956.6531997,18.00567529,906.0857875
3088.8125,6,34.10076437,-14.20741747,1,1,0,0,0,1,1,0,0,1,0,4,30,7,8,1.011736155,4,67,0.150000006,5,1,1,6,104.770401,255.306839,0.161874503,0.148699999,0.172399998,0.183249995,0.342799991,0.504800022,0.4296,0.366849989,0.350300014,35,50,331,243,208,305,72,1244,4.199999809,37.2700119,26.60000038,16.60000038,1164.900024,25.20958143,24.09826477,20.34316441,25.02421376,24.09826477,136.1265496,1237.49601,10,2598.585568
1212.461792,6,34.11335626,-14.19482104,1,1,1,0,1,1,1,0,1,1,0,6,59,5,11,1.821125031,5,94,0.370000012,5,3,5,13,104.8802261,213.0559387,0.75878676,0.179199994,0.145600006,0.288650006,0.278849989,0.506349981,0.44115001,0.349449992,0.358900011,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,19.94627083,24,18.22882126,25.6419674,24,138.1843228,1228.698769,10,2529.316313
2534.086914,6,34.521151,-14.21714863,0,1,1,1,0,0,1,0,1,1,0,3,49,9,12,0.445163906,3,0,0.150000002,2,2,0,3,105.5790863,313.0612488,0.396592539,0.141100004,0.167999998,0.259900004,0.350499988,0.419499993,0.429100007,0.382649988,0.353799999,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,19.127329,21.05557587,15.88092702,22.98794184,21.05557587,139.7718272,520.3554684,17,1174.631483
1588.532104,1,34.74382401,-14.72749424,1,1,1,0,0,0,1,0,1,1,1,4,31,7,7,0.507868052,3,0,0,7,1,0,9,106.326828,143.6614685,0.283280388,0.134900004,0.163307553,0.232866762,0.36406178,0.414997255,0.405421829,0.283360585,0.308896291,44,47,340,356,234,532,32,1585,4.099999905,37.05998993,27.20000076,17.79999924,1592.800049,14.13547241,21.21165631,13.59118256,21.83209388,21.21165631,136.3273888,1107.227492,18,1055.760271
1127.54834,6,34.59188636,-14.62770199,1,1,0,0,0,0,0,0,1,0,1,2,80,3,6,0.505868077,2,0,0.01,6,1,0,7,106.7472,83.78840637,0.242811762,0.156790901,0.175804083,0.212100547,0.462261351,0.53343497,0.431161416,0.390873874,0.382459617,39,43,338,316,226,505,41,1508,3.799999952,38.01000214,27.79999924,18.39999962,1656.300049,15.51487345,21.64378384,16.65274374,22.98290793,21.64378384,134.4092069,931.9562709,18,1608.800272
1853.287476,6,34.11678628,-14.19426005,1,1,1,0,0,1,1,0,0,1,1,5,33,1.5,3,0.505868077,2,0,0.200000003,6,2,0,7,106.7472,50.9282608,0.202343136,0.172307017,0.182051506,0.306403808,0.427181457,0.545437721,0.41770818,0.337602559,0.380559759,35,50,331,243,208,305,72,1244,4.199999809,35.55941521,26.60000038,16.60000038,1164.900024,18.74663266,23.9741837,18.34393408,24.37485809,23.9741837,137.4878137,1186.239578,10,2522.007972
1601.606567,1,34.75584793,-14.73026466,1,1,1,0,1,0,0,0,1,1,1,2,64,0,0,0.607041657,3,12,0.200000003,4,1,0,6,107.0766678,109.9510345,0.437061153,0.125599995,0.14655,0.1734,0.407599986,0.447050005,0.38714999,0.311100006,0.311300009,44,46,331,355,228,530,32,1566,3.900000095,35.11000824,27.39999962,18.20000076,1593.800049,14.67955148,20.20222386,14.50216271,22.00786193,20.20222386,138.9543685,1110.26078,18,1027.893594
3425.218018,6,34.0875351,-14.32712862,1,1,0,1,0,1,1,0,0,1,1,2,35,12,13,3.237555742,4,22,0,6,0,0,8,107.1796188,516.0222168,0.408733115,0.154694584,0.175055163,0.238076456,0.33923757,0.482723033,0.408557336,0.401624668,0.399774295,39,53,346,250,219,309,82,1298,4.199999809,33.45000458,26.29999924,16.39999962,1174.400024,13.77108769,23.02251822,20.17569572,23.75668869,23.02251822,139.7856274,1263.0384,10,2623.732035
1872.00769,3,34.59857032,-14.43384504,0,1,0,1,0,0,1,0,0,0,1,4,47,6.333333492,10,1.497369528,3,0,0.270000011,3,2,7,3,108.1897278,287.6285095,0.667732321,0.131600007,0.150099993,0.217600003,0.351799995,0.391649991,0.433450013,0.416449994,0.356299996,36,33,337,313,192,438,29,1378,3.900000095,40.06999969,30,20.70000076,1785.800049,21.43765704,21.98341307,17.26981356,24,21.98341307,136.0622177,552.6899711,17,914.9884354
1083.793823,6,34.11305967,-14.19469439,1,1,1,0,0,0,0,0,0,1,0,5,62,4.333333492,8,1.517604232,3,0,0.450000018,4,2,0,5,108.3945313,304.2265625,1.153355896,0.179199994,0.145600006,0.288650006,0.278849989,0.506349981,0.44115001,0.349449992,0.358900011,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,20.31820907,24,18.3602001,25.88321678,24,138.7244438,1226.888991,10,2530.092867
494.2099915,6,34.51897273,-14.22610814,0,1,1,0,0,0,0,0,0,1,1,5,40,5,5,0.202347234,1,100,0,1,1,0,1,108.723999,31.56956482,0.202343136,0.164338571,0.190326981,0.2950513,0.347729547,0.406432913,0.408613527,0.351824261,0.357856821,35,34,346,340,183,410,42,1390,4.300000191,40.6700058,30,20.89999962,1659.099976,17.00113121,19.28330175,17.21256011,22.47218413,19.28330175,141.1073327,527.6013208,17,1170.532931
617.7625122,1,34.73682785,-14.89942169,1,1,0,0,0,0,0,0,0,1,0,7,52,5.25,8,1.011736155,3,0,0.420000006,4,2,0,4,108.723999,210.2072296,0.728435278,0.130502796,0.189540717,0.279974989,0.47745052,0.493652797,0.441201554,0.36991864,0.392034728,54,53,333,380,216,530,40,1606,4.199999809,33.6700058,27.89999962,18.60000038,1351,14.90299242,20.81310115,15.55222281,22.84171955,20.81310115,138.2617225,872.8499705,18,1014.572415
622.9537964,1,34.7364502,-14.9080286,1,1,1,0,0,1,1,0,1,1,1,4,57,7,11,0.708215296,2,0,0.02,5,1,0,5,108.723999,51.6896019,0.481576659,0.120899998,0.175400004,0.282299995,0.597850025,0.500999987,0.443699986,0.359899998,0.393400013,54,53,333,380,216,530,40,1606,4.199999809,32.37999725,27.89999962,18.60000038,1351,19.39938987,23.01358453,19.45867223,25.62573089,23.01358453,136.785977,863.6038705,18,995.8273989
864.8674927,6,34.11359059,-14.19315614,1,1,1,0,0,1,1,0,0,1,0,2,60,6,8,1.011736155,4,0,0.079999998,9,2,6,11,108.723999,168.4607544,0.202343136,0.162200004,0.150199994,0.250250012,0.498950005,0.519999981,0.467599988,0.391000003,0.382999986,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,20.86898657,25.77694929,19.9149218,26.22718931,25.77694929,140.0275227,1223.308099,10,2529.883194
3372.256592,6,34.08611153,-14.32809256,1,1,1,1,0,1,1,0,0,1,0,5,37,12,12,1.719951391,4,70,2.150000006,5,3,0,8,109.3054123,443.3145447,0.859958306,0.152199998,0.180700004,0.279350013,0.385399997,0.527549982,0.393000007,0.368000001,0.365099996,39,53,346,250,219,309,82,1298,4.199999809,33.45000458,26.29999924,16.39999962,1174.400024,14.07662692,23.3229029,23.29285111,23.73883142,23.3229029,138.3954769,1260.482953,10,2615.387533
2689.08374,1,34.76114273,-14.72387028,1,1,0,1,0,0,1,1,0,1,1,5,34,4,6,2.832861185,5,100,0.360000011,8,2,0,9,109.4300003,205.7733154,0.687966645,0.148200005,0.140100002,0.232449993,0.295850009,0.442699999,0.389050007,0.304650009,0.308800012,44,46,331,355,228,530,32,1566,3.900000095,36.26000214,27.39999962,18.20000076,1593.800049,15.11568844,20.18078547,15.03787753,22.48851032,20.18078547,137.7221754,1142.09514,18,1009.082478
2471.050049,6,34.51461324,-14.23057628,1,1,1,1,0,1,0,0,0,0,1,6,43,11.66666698,12,1.011736155,3,100,1.35999997,5,2,0,7,109.7123947,296.6669922,0.586795062,0.141299993,0.180000007,0.249899998,0.344999999,0.470999986,0.40564999,0.416850001,0.365700006,35,34,346,340,183,410,42,1390,4.300000191,38.36998749,30,20.89999962,1659.099976,15.21920828,19.07046659,15.65426377,21.89792397,19.07046659,140.3943011,538.4033137,17,1155.732057
988.4199829,6,34.60565948,-14.64590454,0,1,0,1,1,0,1,0,0,1,1,9,50,6.666666508,11,1.82112515,5,100,0.200000003,4,1,1,6,109.8222198,34.96875381,0.404686272,0.141560485,0.159691749,0.198531878,0.398052515,0.408167123,0.374911919,0.346341182,0.32770188,39,43,338,316,226,505,41,1508,3.799999952,40.74001312,27.79999924,18.39999962,1656.300049,20.99502176,20.34698404,19.29098691,24.59924801,20.34698404,135.7667804,919.9638407,18,1373.294433
1544.40625,6,34.06510933,-14.3259231,1,1,1,0,0,0,1,0,1,0,0,2,39,12,12,0.182112515,2,0,0.420000002,2,3,0,2,109.8222198,557.8449097,0.080937251,0.122299999,0.151050001,0.194849998,0.351850003,0.470349997,0.488050014,0.382200003,0.373199999,39,54,341,246,223,306,87,1296,4.199999809,31.95998573,26.5,16.5,1106.199951,15.58016477,24.07093743,25.32281918,25.24790668,24.07093743,133.8261128,1242.077296,10,2535.692438
741.3150024,6,34.59688045,-14.6336777,1,1,1,0,1,1,1,0,1,0,0,5,57,4,8,0.404694468,3,0,0,4,0,0,4,111.1949997,66.26748657,0.161874503,0.173600003,0.198400006,0.220550001,0.481550008,0.470999986,0.404599994,0.390749991,0.380400002,39,43,338,316,226,505,41,1508,3.799999952,38.58998871,27.79999924,18.39999962,1656.300049,16.01701723,21.01194631,14.38663631,22.98805369,21.01194631,135.142328,925.805509,18,1513.567218
1338.485474,1,34.73454624,-14.89900211,1,1,1,0,1,0,1,0,1,1,1,3,39,6,6,0.404694438,2,0,0.01,4,1,2,4,111.1950073,170.4295807,0.242811754,0.13546789,0.167696388,0.285616111,0.467156711,0.497593156,0.438473053,0.352452481,0.372523805,54,53,333,380,216,530,40,1606,4.199999809,33.54518528,27.89999962,18.60000038,1351,16.3236857,21.16344344,17.26423683,23.82969492,21.16344344,137.9739801,871.6185906,18,1021.637687
613.3811646,6,34.63466263,-14.63284969,1,1,1,0,0,0,0,0,1,0,1,6,38,9,10,0.627276421,3,0,0.210000003,3,2,0,4,111.593544,93.86643219,0.570607653,0.140499994,0.150800005,0.194150001,0.360350013,0.465249985,0.44295001,0.338699996,0.335900009,39,42,334,319,220,511,35,1500,3.799999952,38.02999115,27.89999962,18.5,1657.800049,15.74606497,22.21117035,17.57925813,24.58249001,22.21117035,138.9082361,949.2642347,18,918.7402023
823.6833496,1,34.73767853,-14.71741199,1,1,1,1,0,0,1,0,1,1,0,2,66,5,5,0.667745888,3,0,0.059999999,5,1,0,6,112.3181763,113.0103378,0.303514685,0.136427392,0.170752299,0.235975122,0.357364509,0.42200064,0.409314899,0.32074468,0.325991718,44,47,340,356,234,532,32,1585,4.099999905,37.52999115,27.20000076,17.79999924,1592.800049,14.24960003,21.71554485,15.87845484,22.16080353,21.71554485,132.6681551,1116.257487,18,1053.296832
1235.525024,1,34.74317169,-14.93228436,0,1,0,1,0,0,1,0,0,1,0,5,42,6.5,7,0.667745888,3,25,0.02,2,1,0,4,112.3181763,98.64381409,0.566560782,0.119199999,0.142550007,0.266849995,0.366649985,0.440100014,0.38804999,0.333200008,0.346300006,54,55,334,393,212,543,41,1632,4.300000191,35.45000458,27.79999924,18.60000038,1295.5,19.57967641,21,15.29966176,23.38026847,21,138.2899721,869.8823541,18,923.0096806
2280.969238,1,34.74819946,-14.91085625,1,1,1,0,0,1,0,0,0,1,1,5,29,7,9,0.445163906,2,100,0.050000001,5,1,5,6,112.3181839,85.5697937,0.263046071,0.137400001,0.19145,0.270700008,0.503300011,0.453550011,0.399349988,0.312249988,0.381099999,54,53,333,380,216,530,40,1606,4.199999809,31.64998817,27.89999962,18.60000038,1351,19.30167353,22.29819199,21.84958312,27,22.29819199,139.0321635,851.2628393,18,958.428869
2118.042969,6,34.59726909,-14.63349405,1,1,0,0,0,0,0,0,1,1,0,4,59,3.5,5,0.708215296,3,0,0,4,0,0,4,112.9599991,106.9719772,0.283280373,0.180568911,0.206922584,0.191871089,0.447044157,0.4797513,0.428805644,0.397267396,0.384523892,39,43,338,316,226,505,41,1508,3.799999952,38.96257239,27.79999924,18.39999962,1656.300049,16.32632604,21.0948708,15.07299348,22.91251952,21.0948708,135.9125827,923.9861551,18,1505.25158
1853.287476,6,34.07093388,-14.31785154,1,1,1,1,0,1,0,0,0,1,1,3,30,6,8,0.607041717,3,100,1.900000036,3,2,0,6,113.6659927,415.0497742,0.242811769,0.120892068,0.173440072,0.245048436,0.465587648,0.508713448,0.434546744,0.418710202,0.396567782,39,54,341,246,223,306,87,1296,4.199999809,33.4200058,26.5,16.5,1106.199951,15.14096396,24.22348439,21.60539014,24.83714744,24.22348439,133.7378041,1266.857261,10,2574.567366
2675.65918,6,34.59318117,-14.62378861,1,1,1,0,1,1,0,0,0,1,0,2,71,3.5,6,1.335491776,7,0,0.210000003,7,3,4,13,113.8157501,558.8995972,0.63535744,0.178900003,0.210549995,0.203050002,0.436150014,0.524900019,0.435600013,0.347200006,0.370200008,39,41,337,316,216,499,40,1488,3.799999952,37.93999481,28.10000038,18.5,1710,18.73347249,21.03716523,18.73513795,24.35956634,21.03716523,133.6949736,914.9183925,18,1571.690922
797.112915,3,34.59193421,-14.4368905,1,1,1,0,1,1,1,0,0,0,1,7,52,5,7,1.315257072,3,12,0.039999999,6,4,7,7,114.0461426,137.4320374,0.62726371,0.137099996,0.163100004,0.252000004,0.351000011,0.414600015,0.355349988,0.377350003,0.33039999,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,24.50967554,20.15110256,19.18561254,23.67505269,20.15110256,137.7888504,552.4916284,17,898.0311782
1123.20459,3,34.59474553,-14.42962614,0,1,0,1,1,0,1,0,0,0,1,4,32,8.5,10,0.870093107,2,100,0.02,4,1,2,4,114.9302292,95.30434418,0.445154898,0.131750652,0.159048512,0.223485357,0.336979036,0.450957155,0.404995578,0.390240965,0.360248523,36,33,337,313,192,438,29,1378,3.900000095,36.39000702,30,20.70000076,1785.800049,21.48711533,19.85280117,18.0897477,23.4362092,19.85280117,136.3233682,551.2581872,17,921.6983138
185.3287506,6,34.52381857,-14.22103854,0,1,1,0,1,1,0,0,1,1,1,5,38,2,4,0.607041717,2,100,0.320000011,4,2,0,2,115.313324,90.38028717,0.404686257,0.142103495,0.168007208,0.217293021,0.366155243,0.464179493,0.459331014,0.424647607,0.377506564,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,17.41069435,21,14.63029286,20.71609312,21,141.7345643,518.0467528,17,1201.896779
635.9320068,6,34.52207289,-14.2256355,0,1,1,0,0,1,0,0,1,0,1,4,70,2.5,3,0.303520858,2,0,0.100000001,2,1,0,2,115.313324,171.8297577,0.275186658,0.153600007,0.165900007,0.219449997,0.352750003,0.44295001,0.420949996,0.395900011,0.372099996,35,34,346,340,183,410,42,1390,4.300000191,40.6700058,30,20.89999962,1659.099976,17.21326714,19.84194968,15.7374934,21.38318978,19.84194968,142.4277728,522.9348202,17,1191.235512
