Yield,Clusters,Long,Lat,Intercrop,Fert,Manure,Labour,Pest,Residue,Rotation,Fallow,Femhead,Mindis,Erosion,Hhsize,Headage,Meanedu,Educmax,Landsize,Nplots,FempltsF,TLU,CropD,LvstD,Ncrop,FertHa,Totincome,MaizeA,octEVI,novEVI,decEVI,janEVI,febEVI,marEVI,aprEVI,seasEVI,octprec,novprec,decprec,janprec,febprec,marprec,aprprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
864.8674927,3,34.59534591,-14.43696863,1,1,0,1,1,1,1,0,0,0,1,6,30,4,5,1.517604113,2,0,0.760000017,6,3,8,79.07200623,290.9666748,1.618777871,0.129299998,0.134800002,0.178499997,0.388550013,0.448249996,0.361550003,0.251800001,0.262499988,2,9,198,258,230,119,27,843,-2.069999933,36.74999237,29.10000038,21.20000076,1523.199951,25.95548019,20.29511384,20.19599524,23.45356808,20.29511384,136.6901476,555.4664938,17,901.6136806
3249.950684,6,34.09374478,-14.20637856,1,1,1,0,0,1,0,0,0,1,0,4,52,5,6,0.631323338,2,0,0.120000001,5,2,5,79.19872284,24.58600044,0.312626454,0.090800002,0.170300007,0.127550006,0.309500009,0.452100009,0.440250009,0.362049997,0.30430001,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,34.19847438,24.84896937,30.03136231,27.81542139,24.84896937,134.5316199,1239.8413,10,2636.099215
1694.145142,1,34.74317169,-14.93228436,1,1,1,1,0,1,1,0,0,1,1,5,39,6.5,7,0.510568082,4,55.55555725,1.849999953,5,2,8,79.32341003,401.9434814,0.368925019,0.1294,0.116400003,0.184900001,0.403299987,0.534850001,0.42750001,0.361799985,0.341699988,10,17,194,296,240,135,29,921,-2.180000067,31.79000282,27,19.10000038,1138,19.57967641,21,15.29966176,23.38026847,21,138.2899721,869.8823541,18,923.0096806
938.9989624,1,34.74431992,-14.72916508,1,1,0,1,0,1,1,0,0,0,0,10,42,5.25,7,1.618777871,2,0,0.260000002,3,2,4,80.30749512,249.1194458,1.011736169,0.156736105,0.145416382,0.310101441,0.512274269,0.552918962,0.427646429,0.311512209,0.366395963,7,13,199,290,239,135,28,911,-1.980000019,30.73000526,26.20000076,18.39999962,1434,14.49956496,21.34131343,15.38602198,22.04913426,21.34131343,139.0886812,1104.782086,18,1056.995303
765.3694458,3,34.594885,-14.42714299,0,1,1,1,1,1,1,0,0,1,1,5,38,5.666666508,7,1.416430593,3,0,0,7,0,7,80.48400116,127.5671234,0.457304731,0.144279304,0.142872742,0.131592283,0.328132166,0.418813841,0.421350039,0.278616862,0.284057424,2,9,198,258,230,119,27,843,-2.069999933,37.2700119,29.10000038,21.20000076,1523.199951,21.41560964,20.00195262,19.1144085,23.45820557,20.00195262,136.1071883,551.3945592,17,928.9819717
2564.850342,1,34.74043917,-14.9046113,1,1,1,0,0,1,1,0,0,1,1,7,68,5,8,1.254552841,4,30.7692318,1.280000031,8,3,10,80.5067749,772.4943848,0.682314835,0.138899997,0.130799994,0.172600001,0.474949986,0.60374999,0.424250007,0.329899997,0.351000011,10,16,193,292,238,133,29,911,-2.150000095,31.74999428,27.20000076,19.20000076,1200.199951,18.62785767,22.21696286,20.53169237,26.2372141,22.21696286,138.5210367,866.0378648,18,993.0843916
264.7553711,6,34.60653575,-14.63982256,1,1,0,0,0,1,1,0,1,1,0,3,75,2.5,3,1.315257072,3,0,0.130000001,7,2,7,81.35292053,52.51600266,0.566572249,0.173199996,0.161899999,0.25514999,0.377249986,0.475250006,0.37134999,0.308800012,0.334699988,5,12,198,274,240,132,31,892,-1.820000052,32.49001312,26.89999962,18.89999962,1468.5,22.02080217,20.84323254,18.73597983,24.66702252,20.84323254,136.8928036,910.302688,18,1336.567838
928.8145752,1,34.74185944,-14.71935081,1,1,1,1,0,1,1,0,0,1,0,8,46,6.5,9,2.144880772,3,8.333333969,0.620000012,6,3,10,81.58961487,182.8974915,1.590449244,0.152545907,0.185707468,0.182468106,0.453235216,0.513699427,0.410684044,0.299750389,0.315500769,7,13,199,290,239,135,28,911,-1.980000019,30.59667397,26.20000076,18.39999962,1434,14.37433484,20.71099244,12.00311078,21.03545883,20.71099244,137.9734543,1109.992877,18,1047.685773
1923.121582,6,34.07639501,-14.3175947,1,1,1,1,0,1,1,0,1,0,1,3,36,8,8,0.708215296,3,100,0.350000013,4,2,6,81.89600372,342.1107178,0.279239178,0.174400002,0.238999993,0.237350002,0.328000009,0.486900002,0.447649986,0.377750009,0.39230001,1,16,204,247,231,126,53,878,-3.380000114,30.3200016,25.60000038,17.10000038,967.2000122,14.03589946,24.00148261,22.19136524,23.9164898,24.00148261,135.3710299,1256.77255,10,2599.898813
1129.322388,6,34.52127519,-14.21768623,0,1,0,0,0,1,1,0,1,0,0,5,17,3.333333254,7,1.821725011,3,0,0,4,2,3,82.33953857,95.72120667,0.951031998,0.160999998,0.145400003,0.196799994,0.350499988,0.45205,0.379449993,0.326649994,0.307900012,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,19.70484241,21.49009997,16.25123928,22.45316774,21.49009997,140.0486664,521.3953736,17,1176.464511
494.0472412,6,34.51285172,-14.22818306,0,1,1,0,0,1,0,0,0,1,1,6,35,3,6,0.607241631,2,0,0.150000002,1,2,2,82.3395462,100.8468323,0.607241657,0.160346957,0.195129339,0.27909777,0.44493658,0.508878394,0.417933226,0.369033137,0.392651896,0,10,205,273,237,127,43,895,-4.139999866,34.52999115,29.20000076,21.29999924,1410.800049,14.82034156,20,14.19463792,22.58592188,20,138.2029331,535.6402088,17,1136.937331
370.6575012,1,34.73910141,-14.71600437,1,1,1,0,0,1,0,0,1,1,1,4,26,6,6,0.607041717,2,100,0,2,0,4,82.36666107,117.6181335,0.404694468,0.155499995,0.193599999,0.259950012,0.473250002,0.488900006,0.356150001,0.335799992,0.345499992,7,13,199,290,239,135,28,911,-1.980000019,32.83998871,26.20000076,18.39999962,1434,15.28486343,20.91829688,15.26652504,22,20.91829688,133.9186414,1115.508614,18,1047.894131
635.9320068,6,34.10228736,-14.20519735,1,1,0,0,0,1,1,0,1,1,1,4,36,3,3,0.607041717,2,100,0,4,0,4,82.36666107,92.89729309,0.275192231,0.145899996,0.201299995,0.247199997,0.449800014,0.515150011,0.52335,0.363849998,0.415800005,0,15,199,248,226,125,48,861,-3.480000019,34.59999847,25.70000076,17.10000038,1015.099976,25.86428285,24.22666526,22.11072941,25.47542379,24.22666526,133.7140674,1237.218125,10,2583.385349
646.8519897,6,34.06321386,-14.32424833,1,1,0,0,0,1,1,0,1,0,1,2,85,1,1,0.607041717,2,100,0.100000001,4,1,6,82.36666107,199.2573547,0.246863618,0.139664851,0.127399996,0.161920501,0.25444104,0.442016014,0.474968426,0.286763849,0.237117822,1,16,204,247,231,126,53,878,-3.380000114,31.64998817,25.60000038,17.10000038,967.2000122,15.5187139,24.98572379,25.39417631,26.42768821,24.98572379,130.7231255,1237.742245,10,2530.368396
772.203125,6,34.09589895,-14.20750963,1,1,0,0,0,1,1,0,0,0,0,8,41,3,5,0.607041717,2,0,0.02,4,1,3,82.36666107,339.8206787,0.19425334,0.096699998,0.170300007,0.140799999,0.376300007,0.49575001,0.446200013,0.34404999,0.349999994,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,29.10987907,24.56306805,30.09470079,27.48983937,24.56306805,136.2572088,1236.987317,10,2628.731231
780.331604,1,34.74327469,-14.72037888,1,1,1,0,0,1,1,0,0,1,1,5,60,5.25,8,0.607041717,2,100,0.480000004,4,2,5,82.36666107,527.0127563,0.384459734,0.158399999,0.148399994,0.178399995,0.546999991,0.494500011,0.408650011,0.299800009,0.315600008,7,13,199,290,239,135,28,911,-1.980000019,30.59667397,26.20000076,18.39999962,1434,13.94689787,20.00262842,11.96868813,20.36461512,20.00262842,140.253607,1107.049305,18,1046.193238
832.3536987,6,34.60669096,-14.64905943,1,1,1,0,0,1,0,0,0,1,0,2,65,0,0,0.607041717,2,0,0.07,3,2,3,82.36666107,91.28076172,0.480574675,0.145500004,0.144600004,0.247899994,0.384350002,0.520650029,0.445300013,0.293049991,0.334899992,5,12,198,274,240,132,31,892,-1.820000052,32.37999725,26.89999962,18.89999962,1468.5,22.0234028,20.50433214,20.8523732,25.41970939,20.50433214,138.755546,923.8565404,18,1364.717042
836.5534058,3,34.59919112,-14.4216652,1,1,1,1,0,1,0,0,1,1,1,4,45,4,6,0.607041717,2,100,0,2,0,3,82.36666107,53.04624939,0.388506666,0.179000005,0.159199998,0.173449993,0.362100005,0.439350009,0.427549988,0.307500005,0.30250001,2,9,198,258,230,119,27,843,-2.069999933,42.40999603,29.10000038,21.20000076,1523.199951,21.94048049,19.79491589,21.1651651,24.181873,19.79491589,137.4345527,551.6393479,17,954.6500667
1147.273193,6,34.51867976,-14.221543,1,1,0,0,0,1,0,0,0,0,1,5,35,4,5,0.303520858,2,0,0.590000004,2,2,3,82.36666107,216.1069183,0.283286117,0.168500006,0.219699994,0.249400005,0.33129999,0.486200005,0.392349988,0.352400005,0.301699996,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,17.31026634,20.06381553,15.76271312,21.24608059,20.06381553,141.7962942,519.271177,17,1159.373174
1197.702759,1,34.7384352,-14.90270922,1,1,1,1,0,1,1,0,1,1,1,3,60,7,10,1.82112515,2,100,1.670000002,8,3,8,82.36666107,399.3567505,0.396600559,0.129099995,0.115999997,0.177100003,0.38804999,0.617850006,0.439399987,0.305000007,0.285600007,10,16,193,292,238,133,29,911,-2.150000095,31.74999428,27.20000076,19.20000076,1200.199951,17.48772467,22.01209345,19.6962388,25.780395,22.01209345,137.534781,871.2796936,18,1002.754344
1566.158447,3,34.59212122,-14.44001297,1,1,0,0,0,1,1,0,0,0,1,6,65,3.5,8,0.607041717,2,0,0.500000007,7,3,8,82.36666107,35.95750046,0.287333056,0.152799994,0.150800005,0.252900004,0.369349986,0.557699978,0.462300003,0.342500001,0.33160001,2,9,198,258,230,119,27,843,-2.069999933,39.70998383,29.10000038,21.20000076,1523.199951,21.6799697,20,18.07978565,24.15024846,20,141.2694141,553.2779376,17,890.0802866
1877.997925,6,34.63787079,-14.63318729,1,1,1,1,0,0,1,0,0,1,1,8,53,2.333333254,5,1.214083433,2,85.7142868,0.899999976,4,1,7,82.36666107,224.946579,0.505868085,0.158867272,0.175272068,0.304999079,0.416614537,0.496705326,0.382856487,0.324971384,0.374833427,5,12,196,271,235,131,28,878,-1.720000029,32.45587146,27.10000038,18.89999962,1470.099976,17.2773981,21.31366407,19.49643577,24.982243,21.31366407,138.2923214,961.0967382,18.04605335,915.9317469
1893.812744,6,34.0756789,-14.31925651,1,1,0,0,0,1,0,0,0,0,1,5,29,4.5,6,0.607041717,3,100,0,2,1,3,82.36666107,95.10338593,0.252934042,0.200991504,0.256753509,0.189156827,0.346269503,0.487629086,0.434537501,0.367190544,0.329160453,1,16,204,247,231,126,53,878,-3.380000114,30.33501771,25.60000038,17.10000038,967.2000122,14.36828435,23.63569556,22.19922053,23.84997158,23.63569556,135.1752314,1257.637948,10,2593.078029
2034.9823,6,34.52164742,-14.21671178,1,1,1,1,1,1,1,0,0,1,1,7,45,3.333333254,6,0.607041717,2,0,0.5,4,3,6,82.36666107,627.9691772,0.343990289,0.165369468,0.146794539,0.194474028,0.341389049,0.472984517,0.385488823,0.330127034,0.310353492,0,10,205,273,237,127,43,895,-4.139999866,37.56031484,29.20000076,21.29999924,1410.800049,20.52380717,20.95903954,16.60030789,22.98079083,20.95903954,140.1077137,519.4383954,17,1179.015393
2211.589844,6,34.51745741,-14.22450222,0,1,1,1,0,1,1,0,1,0,0,8,45,6,7,0.607041717,2,0,0.579999998,2,2,3,82.36666107,281.1875,0.404694468,0.182799995,0.227300003,0.294400007,0.449449986,0.497399986,0.421999991,0.342750013,0.398600012,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,16.94038023,19.84301194,15.709915,22,19.84301194,140.771875,525.18323,17,1156.341185
2343.237061,6,34.07514366,-14.31677813,1,1,1,1,0,1,1,0,0,0,1,3,27,5,10,0.607041717,2,80,0,5,0,4,82.36666107,302.1933899,0.234722778,0.174463147,0.238893132,0.235275925,0.327659996,0.486379054,0.450134508,0.376666826,0.389264181,1,16,204,247,231,126,53,878,-3.380000114,30.39589705,25.60000038,17.10000038,967.2000122,15.22171882,23.94928024,22.984872,24.93116133,23.94928024,135.4448268,1264.7085,10,2595.930335
2718.155029,6,34.59645462,-14.63289642,1,1,1,0,0,1,0,0,0,1,0,7,52,8,10,0.910562575,3,100,0.200000003,6,2,5,82.36666107,242.9117737,0.607041657,0.178800002,0.1479,0.306650013,0.418749988,0.594449997,0.408899993,0.3134,0.352800012,5,12,198,274,240,132,31,892,-1.820000052,33.46999359,26.89999962,18.89999962,1468.5,15.76368374,20.96742233,14.55420497,23.29841558,20.96742233,135.0038378,925.8707005,18,1520.837754
600.1121826,6,34.60390854,-14.65145683,1,1,1,1,0,1,1,0,0,0,1,4,32,6.5,7,1.517604232,2,0,0.07,8,2,7,82.3666687,250.4212646,0.708215274,0.166199997,0.145899996,0.171749994,0.405900002,0.589250028,0.430449992,0.339450002,0.380199999,5,12,198,274,240,132,31,892,-1.820000052,33.20000458,26.89999962,18.89999962,1468.5,19.70207666,20.52927736,19.34833257,24.73019469,20.52927736,136.2422898,930.7362259,18.04180496,1422.373774
707.7087402,1,34.74261093,-14.72295856,1,1,0,0,0,1,0,0,1,0,1,2,62,2,2,0.607041657,1,100,0,2,1,2,82.3666687,264.3860779,0.505868077,0.150472739,0.146963126,0.311240776,0.510840215,0.537514956,0.438803519,0.333986549,0.376320599,7,13,199,290,239,135,28,911,-1.980000019,30.59667397,26.20000076,18.39999962,1434,14.36798618,20.49772909,12.08541825,21.47651955,20.49772909,139.7821963,1107.955132,18,1051.719089
707.7087402,1,34.74187469,-14.72109985,1,1,0,1,0,0,1,0,0,1,1,6,41,7.333333492,8,1.214083314,1,0,0,3,0,3,82.3666687,437.9197388,1.011736155,0.149176405,0.146027033,0.278524947,0.480660729,0.519419251,0.425296876,0.317715384,0.369935096,7,13,199,290,239,135,28,911,-1.980000019,30.59667397,26.20000076,18.39999962,1434,14.96452284,20.38924867,11.87385084,20.96162308,20.38924867,140.2282809,1108.007118,18,1050.458101
867.0350952,6,34.09908676,-14.20507616,1,1,1,0,0,1,1,0,0,1,1,6,33,5.333333492,10,1.214083314,2,0,0.18,5,2,8,82.3666687,148.8258667,0.461351693,0.157499999,0.159199998,0.144150004,0.446850002,0.460949987,0.519349992,0.363700002,0.312000006,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,29.13886095,25.07794759,24.68415059,27.56448061,25.07794759,135.3702263,1232.32624,10,2600.409323
1079.361694,6,34.06366156,-14.32445472,1,1,1,1,0,1,1,0,0,0,1,4,27,4,8,0.910562515,3,33.33333588,0.260000002,6,2,4,82.3666687,131.4299927,0.177053824,0.140400007,0.127399996,0.160150006,0.252449989,0.442499995,0.476500005,0.287449986,0.238000005,1,16,204,247,231,126,53,878,-3.380000114,31.64998817,25.60000038,17.10000038,967.2000122,15.65568297,24.98544355,25.49266819,26.77436626,24.98544355,131.0459773,1239.3442,10,2531.934725
1141.171143,6,34.10106112,-14.20633984,1,1,0,0,0,1,1,0,0,1,1,7,52,5.333333492,7,0.607041657,1,100,0.130000001,3,2,3,82.3666687,271.1548157,0.313719153,0.162070596,0.250200003,0.207162833,0.442081085,0.381235679,0.427030477,0.333554423,0.300206757,0,15,199,248,226,125,48,861,-3.480000019,34.99016319,25.70000076,17.10000038,1015.099976,26.72052262,24.08060792,21.85551193,25.97816156,24.08060792,134.4496667,1236.885671,10,2593.521505
1181.86792,6,34.06474921,-14.32645452,1,1,1,0,0,1,1,0,1,0,1,1,75,0,0,1.214083314,2,100,0.200000003,5,1,5,82.3666687,24.19400024,0.708215296,0.173999995,0.281500012,0.240199998,0.27790001,0.438450009,0.493000001,0.285149992,0.281500012,1,16,204,247,231,126,53,878,-3.380000114,30.18999672,25.60000038,17.10000038,967.2000122,15.41592996,24.40227277,24.26177664,25.74170275,24.40227277,133.0050759,1236.441858,10,2533.415022
1482.630005,3,34.59515734,-14.42828448,1,1,1,0,0,1,1,0,0,0,1,5,29,5,7,0.607041657,1,0,0.200000003,5,1,4,82.3666687,53.97190094,0.202347234,0.141819615,0.136331867,0.127812729,0.336638629,0.403477442,0.421875276,0.265579056,0.276899993,2,9,198,258,230,119,27,843,-2.069999933,37.2700119,29.10000038,21.20000076,1523.199951,21.97008219,19.36871906,17.34178299,23.01221805,19.36871906,137.1872951,552.957252,17,926.2371175
1853.287476,1,34.73374939,-14.69364548,0,1,0,1,0,1,1,0,0,1,1,5,26,5,7,1.821125031,3,0,0,3,0,3,82.3666687,594.7989502,0.404694468,0.163578816,0.162577414,0.313401351,0.481272434,0.514309199,0.525130446,0.384326073,0.432939027,6,12,194,280,232,133,28,885,-1.809999943,34.39000702,26.79999924,18.79999924,1455.900024,13.58450883,21.46840014,14.40659009,22.50524492,21.46840014,138.9189173,1016.367574,18,1005.638251
3070.172119,3,34.59964618,-14.42290649,1,1,1,0,0,1,1,0,1,1,1,4,36,10,10,0.607041657,1,100,0.270000003,5,2,8,82.3666687,293.1560364,0.228004858,0.167779298,0.181921914,0.179621377,0.344672854,0.420905973,0.414120223,0.297226041,0.300255858,2,9,198,258,230,119,27,843,-2.069999933,42.40999603,29.10000038,21.20000076,1523.199951,22.5725777,19.84555303,21.5665642,23.8054928,19.84555303,137.3997588,553.6147185,17,951.7184278
655.5873413,3,34.59188369,-14.43383795,1,1,0,1,0,1,1,0,0,1,1,3,68,0.5,1,2.432166815,3,0,1.280000031,8,2,9,82.64235687,150.9291687,4.679867896,0.160619081,0.158190451,0.193010917,0.380875939,0.49602458,0.419914643,0.294983932,0.317017261,2,9,198,258,230,119,27,843,-2.069999933,37.26847898,29.10000038,21.20000076,1523.199951,25.7812721,20.2827252,17.22252604,23.76293313,20.2827252,137.7290271,554.6436841,17,905.892845
1888.700684,1,34.73540497,-14.90745926,1,1,1,0,0,1,0,0,0,1,0,6,35,6,8,0.910562575,4,0,0.759999987,4,2,7,82.91577148,374.061615,0.635370314,0.135700002,0.194399998,0.26030001,0.424199998,0.673349977,0.454349995,0.340200007,0.327800006,10,16,193,292,238,133,29,911,-2.150000095,31.36001015,27.20000076,19.20000076,1200.199951,18.01118707,22.98881293,18.98218434,25.65498853,22.98881293,137.9017144,867.2411424,18,999.8970306
494.730835,6,34.60525131,-14.64641094,1,1,0,1,0,1,1,0,1,1,1,2,56,2,2,0.657041728,3,100,0,4,0,5,83.70853424,196.4934998,0.555868063,0.140699998,0.126399994,0.234300002,0.354449987,0.474049985,0.417899996,0.301800013,0.305599988,5,12,198,274,240,132,31,892,-1.820000052,32.37999725,26.89999962,18.89999962,1468.5,21.42130195,20.27088926,18.53556847,24.46023178,20.27088926,135.8602773,920.8454559,18,1382.504114
997.9240723,1,34.74091721,-14.93240452,1,1,1,1,1,1,1,0,0,1,1,4,33,10,10,0.607041717,2,100,0,6,0,10,84.01399231,384.4476929,0.526102796,0.132599995,0.1285,0.175300002,0.421200007,0.53670001,0.4542,0.368499994,0.336499989,10,17,194,296,240,135,29,921,-2.180000067,31.79000282,27,19.10000038,1138,16.64893323,20.13414881,15.43613089,22.9850412,20.13414881,138.4493132,872.9821612,18,928.4868854
1572.686035,6,34.60738373,-14.65031719,1,1,1,1,0,1,1,0,0,1,1,4,62,4.666666508,8,1.891125083,4,0,0.039999999,7,1,11,85.66329193,552.9779053,0.910562508,0.188199997,0.220100001,0.215700001,0.405449986,0.47694999,0.342400014,0.303600013,0.322299987,5,12,198,274,240,132,31,892,-1.820000052,33.20000458,26.89999962,18.89999962,1468.5,19.73903135,21.83679039,20.38343641,24.99562691,21.83679039,136.3944626,922.4438605,18,1356.505147
1875.252319,6,34.63196182,-14.64146519,1,1,1,0,0,1,0,0,0,1,0,6,57,8.166666985,12,1.214083433,3,0,0.450000018,5,2,8,86.48499298,354.0776672,0.728450045,0.152132351,0.147575982,0.243961178,0.392039999,0.516711077,0.404221495,0.281323428,0.300935072,5,12,196,271,235,131,28,878,-1.720000029,32.42445349,27.10000038,18.89999962,1470.099976,17.57314893,21.01644612,18.66579853,24.5896808,21.01644612,137.6417563,941.4800124,18,973.5932063
1607.591797,6,34.59222405,-14.62506447,1,1,1,1,0,0,1,0,0,1,1,8,37,3.5,4,1.371736169,3,16.66666794,1.350000013,5,3,11,86.75137329,257.7236938,1.06434644,0.201661094,0.200746687,0.288347267,0.396879615,0.546269145,0.477690656,0.342420594,0.340891222,5,12,197.7564852,273.0259408,239.2694517,131.7564852,31,889.8083611,-1.802953972,33.41642568,26.94870248,18.94870248,1479.604285,17.36251037,21.45742127,16.54857794,22.98184894,21.45742127,134.8451809,920.7925086,18,1598.232516
3225.913818,6,34.06491075,-14.32664492,1,1,0,1,0,1,1,0,0,1,1,3,25,6,9,1.09267509,4,0,0,6,0,12,86.94258881,291.1000061,0.309995953,0.173999995,0.281500012,0.240199998,0.27790001,0.438450009,0.493000001,0.285149992,0.281500012,1,16,204,247,231,126,53,878,-3.380000114,30.18999672,25.60000038,17.10000038,967.2000122,15.22542987,24.49575042,23.9643978,25.60905374,24.49575042,132.3308106,1236.579629,10,2533.777123
1781.056763,1,34.74577713,-14.92771149,0,1,1,1,0,0,1,0,0,1,1,3,51,6,8,1.011736155,3,70,0.200000003,7,1,7,87.17687225,204.8117676,0.526102804,0.139107403,0.127411409,0.151520441,0.426277296,0.539220726,0.46551397,0.296190118,0.316835271,10,17,194,296,240,135,29,921,-2.180000067,31.79000282,27,19.10000038,1138,22.51506161,23.04638985,23.30705814,27.46821374,23.04638985,135.8336165,861.3631399,18,926.7002883
1694.434326,1,34.74369049,-14.9284153,0,1,0,1,1,1,1,0,0,1,0,2,75,3,3,0.607041657,1,0,0.220000003,5,2,6,87.30867004,205.5604248,0.177053824,0.147219479,0.139581716,0.254766761,0.448614197,0.534650028,0.480129143,0.330799362,0.340417846,10,17,194,296,240,135,29,921,-2.180000067,31.79000282,27,19.10000038,1138,20.94754256,22.92328513,20.5801623,25.52543463,22.92328513,137.4050489,861.9677428,18,930.46225
3307.050293,1,34.73600388,-14.9076128,1,1,1,1,0,1,1,0,1,1,0,6,41,5.333333492,7,1.618777871,2,100,0.100000001,8,1,6,87.55062103,592.2888794,0.216511525,0.136111678,0.138329062,0.177428632,0.408638461,0.642885604,0.435289169,0.332789745,0.301699423,10,16,193,292,238,133,29,911,-2.150000095,31.68111302,27.20000076,19.20000076,1200.199951,19.60809115,22.9378414,20.33068519,25.0804413,22.9378414,137.2592936,866.5788022,18,997.9612459
1201.352539,6,34.58683449,-14.60110307,1,1,1,1,0,1,1,0,0,0,0,7,56,4,6,2.428166628,3,0,0.25,11,1,10,87.84405518,173.8770599,1.316875786,0.176200002,0.201700002,0.27335,0.37985,0.537599981,0.448850006,0.345450014,0.330199987,5,12,197,270,237,131,31,883,-1.75,31.67000771,27.10000038,19.10000038,1514.099976,18.85294461,20.5635819,16.62861731,24.58814995,20.5635819,134.6704355,897.9008737,17.58186725,1582.932816
728.0893555,6,34.60638809,-14.64393711,1,1,1,0,0,1,1,0,1,1,0,4,40,7,7,0.910562575,3,100,0.039999999,8,1,12,87.85777283,141.4014435,0.315661684,0.149704608,0.128530147,0.223642172,0.364821925,0.494590377,0.376592653,0.296341892,0.3129846,5,12,198,274,240,132,31,892,-1.820000052,32.37999725,26.89999962,18.89999962,1468.5,21.62554847,20.10619406,18.90279737,25.48531628,20.10619406,136.570164,918.3758617,18,1353.159047
1334.366943,1,34.7493147,-14.92721456,1,1,0,0,0,1,1,0,0,0,0,7,60,6.666666508,7,1.416430593,3,0,0.280000001,4,2,6,88.25,1276.521606,1.011736169,0.143600002,0.11793667,0.130812171,0.42326932,0.52616049,0.43612394,0.336194078,0.352638609,10,17,194,296,240,135,29,921,-2.180000067,33.18999481,27,19.10000038,1138,21.03524366,22.91483026,22.31837387,26.29420709,22.91483026,139.2502641,859.0145309,18,918.7327727
1273.243896,6,34.52111829,-14.21756297,0,1,0,0,0,1,1,0,1,0,0,3,66,0.5,1,0.562347233,2,0,0,1,0,2,88.91304016,38.03749847,0.562347248,0.160999998,0.145400003,0.196799994,0.350499988,0.45205,0.379449993,0.326649994,0.307900012,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,20.01270716,21.9236576,16.15424981,22.93985233,21.9236576,140.7612842,521.7984255,17,1174.814169
1536.058105,1,34.74828939,-14.90915565,1,1,1,0,0,1,1,0,1,1,1,4,64,3.5,4,1.011736155,2,0,0.290000007,3,2,10,88.95600128,658.2658691,0.748684749,0.150299996,0.164900005,0.284150004,0.460700005,0.624800026,0.302599996,0.3301,0.318399996,10,16,193,292,238,133,29,911,-2.150000095,32.34999847,27.20000076,19.20000076,1200.199951,18.357691,22.49680944,22.43326288,27.33197328,22.49680944,139.0449606,852.005193,18,962.0205712
2948.786377,6,34.09358958,-14.20637161,1,1,0,1,0,1,1,0,0,0,1,6,60,7.400000095,8,1.011736155,3,0,0.400000013,10,2,10,88.95600128,112.0945587,0.303520851,0.090800002,0.170300007,0.127550006,0.309500009,0.452100009,0.440250009,0.362049997,0.30430001,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,32.34213583,24.92359003,30.81014084,27.87164118,24.92359003,134.5833614,1239.24933,10,2636.96362
2122.374268,6,34.07226855,-14.31343944,1,1,1,1,0,1,1,0,0,1,1,5,32,7.5,8,1.416430593,5,0,0.25,7,1,10,89.66200256,486.6362915,0.659651957,0.196247295,0.243465785,0.28744976,0.276387638,0.460900009,0.483035143,0.339301344,0.290123001,1,16,204,247,231,126,53,878,-3.380000114,32.34999847,25.60000038,17.10000038,967.2000122,15.02733209,24.09781527,22.81120698,24.07104511,24.09781527,134.6819793,1257.702306,10,2589.224211
492.5681152,1,34.7436409,-14.72528934,1,1,0,1,0,1,1,0,0,1,0,4,61,5.5,8,2.225819588,2,0,0.050000001,3,1,4,89.85454559,25.25354385,1.218130291,0.144400001,0.190699995,0.242149994,0.536000013,0.547150016,0.433349997,0.306100011,0.313800007,7,13,199,290,239,135,28,911,-1.980000019,30.73000526,26.20000076,18.39999962,1434,13.74800622,21.61349316,13.48481902,22.04366239,21.61349316,136.0554085,1109.547355,18,1052.864919
494.2099915,6,34.5802536,-14.61173916,1,1,1,1,0,1,1,0,0,1,1,10,54,5.833333492,8,2.225819588,4,0,0.370000012,5,2,6,89.85454559,316.4299927,1.214083403,0.164700001,0.163900003,0.226799995,0.368950009,0.520799994,0.337000012,0.362699986,0.317200005,5,13,210,285,247,139,38,937,-2.180000067,32.08998871,25.60000038,17.70000076,1567.699951,15.14275673,20.07326367,15.93292617,23.94417184,20.07326367,136.8879931,930.5173621,17.92060841,1774.461015
1648.898438,6,34.1202712,-14.19162522,1,1,0,1,0,1,1,0,0,1,0,7,60,3.75,9,2.225819588,2,20,0.610000024,6,2,10,89.85454559,670.6417236,0.913961962,0.18071608,0.197874613,0.267439929,0.476936633,0.485562071,0.498856318,0.345522779,0.425946548,0,15,199,248,226,125,48,861,-3.480000019,31.91353057,25.70000076,17.10000038,1015.099976,17.69359961,23.06635757,18.40436623,23.99696613,23.06635757,138.1838607,1182.878918,10,2521.211638
